,City,Year,Capacity (kW DC) Agricultural,Capacity (kW DC) All,Capacity (kW DC) College / University,Capacity (kW DC) Commercial / Office,Capacity (kW DC) Community Solar,Capacity (kW DC) Federal,Capacity (kW DC) Hospital / Health Care,Capacity (kW DC) Industrial,Capacity (kW DC) Mixed Use,Capacity (kW DC) Multi-family residential,Capacity (kW DC) Municipal - K-12 School,Capacity (kW DC) Municipal / Government / Public,Capacity (kW DC) Non-Profit,Capacity (kW DC) Other,Capacity (kW DC) Religious,Capacity (kW DC) Residential,Capacity (kW DC) Restaurant / Food Service,Capacity (kW DC) Retail,Capacity (kW DC) School (K-12),Capacity (kW DC) State,Capacity (kW DC) State - College/University,Capacity (kW DC) Unknown,Project Count Agricultural,Project Count All,Project Count College / University,Project Count Commercial / Office,Project Count Community Solar,Project Count Federal,Project Count Hospital / Health Care,Project Count Industrial,Project Count Mixed Use,Project Count Multi-family residential,Project Count Municipal - K-12 School,Project Count Municipal / Government / Public,Project Count Non-Profit,Project Count Other,Project Count Religious,Project Count Residential,Project Count Restaurant / Food Service,Project Count Retail,Project Count School (K-12),Project Count State,Project Count State - College/University,Project Count Unknown,Cumulative Capacity (kW DC) Agricultural,Cumulative Capacity (kW DC) All,Cumulative Capacity (kW DC) College / University,Cumulative Capacity (kW DC) Commercial / Office,Cumulative Capacity (kW DC) Community Solar,Cumulative Capacity (kW DC) Federal,Cumulative Capacity (kW DC) Hospital / Health Care,Cumulative Capacity (kW DC) Industrial,Cumulative Capacity (kW DC) Mixed Use,Cumulative Capacity (kW DC) Multi-family residential,Cumulative Capacity (kW DC) Municipal - K-12 School,Cumulative Capacity (kW DC) Municipal / Government / Public,Cumulative Capacity (kW DC) Non-Profit,Cumulative Capacity (kW DC) Other,Cumulative Capacity (kW DC) Religious,Cumulative Capacity (kW DC) Residential,Cumulative Capacity (kW DC) Restaurant / Food Service,Cumulative Capacity (kW DC) Retail,Cumulative Capacity (kW DC) School (K-12),Cumulative Capacity (kW DC) State,Cumulative Capacity (kW DC) State - College/University,Cumulative Capacity (kW DC) Unknown,Cumulative Project Count Agricultural,Cumulative Project Count All,Cumulative Project Count College / University,Cumulative Project Count Commercial / Office,Cumulative Project Count Community Solar,Cumulative Project Count Federal,Cumulative Project Count Hospital / Health Care,Cumulative Project Count Industrial,Cumulative Project Count Mixed Use,Cumulative Project Count Multi-family residential,Cumulative Project Count Municipal - K-12 School,Cumulative Project Count Municipal / Government / Public,Cumulative Project Count Non-Profit,Cumulative Project Count Other,Cumulative Project Count Religious,Cumulative Project Count Residential,Cumulative Project Count Restaurant / Food Service,Cumulative Project Count Retail,Cumulative Project Count School (K-12),Cumulative Project Count State,Cumulative Project Count State - College/University,Cumulative Project Count Unknown,Capacity (kW DC) Commercial,Capacity (kW DC) Municipal,Project Count Commercial,Project Count Municipal,Cumulative Capacity (kW DC) Commercial,Cumulative Project Count Commercial,Cumulative Project Count Municipal,Cumulative Capacity (kW DC) Municipal,TPO Count N,TPO Count Y,Cumulative TPO Count N,Cumulative TPO Count Y,pct res TPO cum
1038,Cambridge,2003,,37.965,7.2,24.32,,,,,,,,,,,,3.5200000000000005,,,,,,2.925,,5.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,37.965,7.2,24.32,,,,,,,,,,,,3.5200000000000005,,,,,,2.925,,5.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,1.0,31.52,0.0,2.0,0.0,31.52,2.0,0.0,0.0,2.0,,2.0,0.0,0.0
1039,Cambridge,2004,,49.42,15.75,,,,,,,,,26.95,,,,6.720000000000001,,,,,,,,6.0,2.0,,,,,,,,,1.0,,,,3.0,,,,,,,,87.385,22.95,24.32,,,,,,,,26.95,,,,10.240000000000002,,,,,,2.925,,11.0,3.0,1.0,,,,,,,,1.0,,,,5.0,,,,,,1.0,15.75,26.95,2.0,1.0,47.269999999999996,4.0,1.0,26.95,3.0,,5.0,0.0,0.0
1040,Cambridge,2005,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,87.385,22.95,24.32,,,,,,,,26.95,,,,10.240000000000002,,,,,,2.925,,11.0,3.0,1.0,,,,,,,,1.0,,,,5.0,,,,,,1.0,0.0,0.0,0.0,0.0,47.269999999999996,4.0,1.0,26.95,,,5.0,0.0,0.0
1041,Cambridge,2006,,5.76,,,,,,,,,,,,,,5.76,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,93.145,22.95,24.32,,,,,,,,26.95,,,,16.0,,,,,,2.925,,13.0,3.0,1.0,,,,,,,,1.0,,,,7.0,,,,,,1.0,0.0,0.0,0.0,0.0,47.269999999999996,4.0,1.0,26.95,2.0,,7.0,0.0,0.0
1042,Cambridge,2007,,90.23400000000001,38.88,,,,,,44.04,,,,,,,7.314,,,,,,,,4.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,183.379,61.83,24.32,,,,,44.04,,,26.95,,,,23.314,,,,,,2.925,,17.0,4.0,1.0,,,,,1.0,,,1.0,,,,9.0,,,,,,1.0,38.88,0.0,1.0,0.0,86.15,5.0,1.0,26.95,2.0,,9.0,0.0,0.0
1043,Cambridge,2008,,34.428,11.904,,,,,,,,,,,,,22.524,,,,,,,,9.0,1.0,,,,,,,,,,,,,8.0,,,,,,,,217.80700000000002,73.73400000000001,24.32,,,,,44.04,,,26.95,,,,45.838,,,,,,2.925,,26.0,5.0,1.0,,,,,1.0,,,1.0,,,,17.0,,,,,,1.0,11.904,0.0,1.0,0.0,98.054,6.0,1.0,26.95,8.0,,17.0,0.0,0.0
1044,Cambridge,2009,,313.164,,,,,,,,191.59,,9.61,,,,29.02,,82.944,,,,,,23.0,,,,,,,,13.0,,1.0,,,,8.0,,1.0,,,,,,530.971,73.73400000000001,24.32,,,,,44.04,191.59,,36.56,,,,74.858,,82.944,,,,2.925,,49.0,5.0,1.0,,,,,1.0,13.0,,2.0,,,,25.0,,1.0,,,,1.0,82.944,9.61,1.0,1.0,180.99800000000002,7.0,2.0,36.56,8.0,,25.0,0.0,0.0
1045,Cambridge,2010,,113.2,4.8,,,,,,,40.28,,,,,,2.34,,65.78,,,,,,5.0,1.0,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,644.171,78.534,24.32,,,,,44.04,231.87,,36.56,,,,77.19800000000001,,148.724,,,,2.925,,54.0,6.0,1.0,,,,,1.0,15.0,,2.0,,,,26.0,,2.0,,,,1.0,70.58,0.0,2.0,0.0,251.57799999999997,9.0,2.0,36.56,1.0,,26.0,0.0,0.0
1046,Cambridge,2011,,399.09000000000003,,89.7,,,,,23.5,,,,,,,25.759999999999998,,,260.13,,,,,9.0,,1.0,,,,,1.0,,,,,,,6.0,,,1.0,,,,,1043.261,78.534,114.02000000000001,,,,,67.53999999999999,231.87,,36.56,,,,102.958,,148.724,260.13,,,2.925,,63.0,6.0,2.0,,,,,2.0,15.0,,2.0,,,,32.0,,2.0,1.0,,,1.0,349.83,0.0,2.0,0.0,601.408,11.0,2.0,36.56,3.0,3.0,29.0,3.0,9.375
1047,Cambridge,2012,,332.045,,69.574,,,,,,92.76,,32.2,,,,137.511,,,,,,,,51.0,,12.0,,,,,,3.0,,1.0,,,,35.0,,,,,,,,1375.306,78.534,183.594,,,,,67.53999999999999,324.63,,68.76,,,,240.469,,148.724,260.13,,,2.925,,114.0,6.0,14.0,,,,,2.0,18.0,,3.0,,,,67.0,,2.0,1.0,,,1.0,69.574,32.2,12.0,1.0,670.982,23.0,3.0,68.76,16.0,19.0,45.0,22.0,32.83582089552239
1048,Cambridge,2013,,380.068,,10.886,,,,,,47.83500000000001,,,,,28.974,292.373,,,,,,,,70.0,,2.0,,,,,,5.0,,,,,2.0,61.0,,,,,,,,1755.374,78.534,194.48,,,,,67.53999999999999,372.46500000000003,,68.76,,,28.974,532.842,,148.724,260.13,,,2.925,,184.0,6.0,16.0,,,,,2.0,23.0,,3.0,,,2.0,128.0,,2.0,1.0,,,1.0,39.86,0.0,4.0,0.0,710.8419999999999,27.0,3.0,68.76,37.0,24.0,82.0,46.0,35.9375
1049,Cambridge,2014,,514.588,19.6,5.1,,,,,,238.62,,,,,,251.268,,,,,,,,54.0,1.0,1.0,,,,,,11.0,,,,,,41.0,,,,,,,,2269.962,98.13400000000001,199.57999999999998,,,,,67.53999999999999,611.085,,68.76,,,28.974,784.11,,148.724,260.13,,,2.925,,238.0,7.0,17.0,,,,,2.0,34.0,,3.0,,,2.0,169.0,,2.0,1.0,,,1.0,24.700000000000003,0.0,2.0,0.0,735.5419999999999,29.0,3.0,68.76,31.0,10.0,113.0,56.0,33.13609467455621
1050,Cambridge,2015,,524.363,95.16,53.988,45.453,,,,,,,,,,19.2,310.562,,,,,,,,67.0,1.0,3.0,1.0,,,,,,,,,,1.0,61.0,,,,,,,,2794.325,193.294,253.56799999999998,45.453,,,,67.53999999999999,611.085,,68.76,,,48.174,1094.672,,148.724,260.13,,,2.925,,305.0,8.0,20.0,1.0,,,,2.0,34.0,,3.0,,,3.0,230.0,,2.0,1.0,,,1.0,168.348,0.0,5.0,0.0,903.8899999999999,34.0,3.0,68.76,48.0,13.0,161.0,69.0,30.0
1051,Cambridge,2016,,1405.388,14.0,102.324,,,,,,,591.63,171.11,,32.445,,493.879,,,,,,,,89.0,1.0,3.0,,,,,,,1.0,1.0,,1.0,,82.0,,,,,,,,4199.713,207.294,355.892,45.453,,,,67.53999999999999,611.085,591.63,239.87,,32.445,48.174,1588.551,,148.724,260.13,,,2.925,,394.0,9.0,23.0,1.0,,,,2.0,34.0,1.0,4.0,,1.0,3.0,312.0,,2.0,1.0,,,1.0,116.324,762.74,4.0,2.0,1020.2139999999999,38.0,5.0,831.5,68.0,14.0,229.0,83.0,26.602564102564102
1052,Cambridge,2017,,1079.284,346.85,64.854,,,,,,199.23,,,,9.35,,459.0,,,,,,,,84.0,3.0,2.0,,,,,,5.0,,,,1.0,,73.0,,,,,,,,5278.997,554.144,420.746,45.453,,,,67.53999999999999,810.315,591.63,239.87,,41.795,48.174,2047.551,,148.724,260.13,,,2.925,,478.0,12.0,25.0,1.0,,,,2.0,39.0,1.0,4.0,,2.0,3.0,385.0,,2.0,1.0,,,1.0,411.704,0.0,5.0,0.0,1431.9180000000001,43.0,5.0,831.5,62.0,11.0,291.0,94.0,24.415584415584416
1053,Cambridge,2018,,1573.261,61.2,478.88,,,,,,,174.0,76.71000000000001,,17.89,,639.381,,,125.2,,,,,97.0,1.0,1.0,,,,,,,1.0,2.0,,3.0,,88.0,,,1.0,,,,,6852.258,615.344,899.626,45.453,,,,67.53999999999999,810.315,765.63,316.58000000000004,,59.685,48.174,2686.932,,148.724,385.33,,,2.925,,575.0,13.0,26.0,1.0,,,,2.0,39.0,2.0,6.0,,5.0,3.0,473.0,,2.0,2.0,,,1.0,665.28,250.71,3.0,3.0,2097.198,46.0,8.0,1082.21,84.0,4.0,375.0,98.0,20.718816067653275
1054,Cambridge,2019,,570.8349999999999,16.56,95.63,,,,,,,97.09,,,28.04,28.08,298.505,,,,,,6.93,,53.0,1.0,1.0,,,,,,,1.0,,,6.0,1.0,42.0,,,,,,1.0,,7423.093,631.904,995.256,45.453,,,,67.53999999999999,810.315,862.72,316.58000000000004,,87.725,76.25399999999999,2985.437,,148.724,385.33,,,9.855,,628.0,14.0,27.0,1.0,,,,2.0,39.0,3.0,6.0,,11.0,4.0,515.0,,2.0,2.0,,,2.0,140.26999999999998,97.09,3.0,1.0,2237.468,49.0,9.0,1179.3000000000002,39.0,3.0,414.0,101.0,19.611650485436893
1055,Cambridge,2020,,558.26,,142.29,,,,,30.0,,,,,,30.81,355.16,,,,,,,,53.0,,2.0,,,,,1.0,,,,,,1.0,49.0,,,,,,,,7981.353,631.904,1137.546,45.453,,,,97.53999999999999,810.315,862.72,316.58000000000004,,87.725,107.064,3340.597,,148.724,385.33,,,9.855,,681.0,14.0,29.0,1.0,,,,3.0,39.0,3.0,6.0,,11.0,5.0,564.0,,2.0,2.0,,,2.0,173.1,0.0,3.0,0.0,2410.568,52.0,9.0,1179.3000000000002,48.0,1.0,462.0,102.0,18.085106382978722
1056,Cambridge,2021,,720.665,,98.0,,,,,,104.28,,,,,,518.385,,,,,,,,70.0,,1.0,,,,,,1.0,,,,,,68.0,,,,,,,,8702.018,631.904,1235.546,45.453,,,,97.53999999999999,914.595,862.72,316.58000000000004,,87.725,107.064,3858.982,,148.724,385.33,,,9.855,,751.0,14.0,30.0,1.0,,,,3.0,40.0,3.0,6.0,,11.0,5.0,632.0,,2.0,2.0,,,2.0,98.0,0.0,1.0,0.0,2508.568,53.0,9.0,1179.3000000000002,64.0,4.0,526.0,106.0,16.772151898734176
1057,Cambridge,2022,,585.014,,32.0,,,,,,,,,,,,553.014,,,,,,,,68.0,,1.0,,,,,,,,,,,,67.0,,,,,,,,9287.032000000001,631.904,1267.546,45.453,,,,97.53999999999999,914.595,862.72,316.58000000000004,,87.725,107.064,4411.996,,148.724,385.33,,,9.855,,819.0,14.0,31.0,1.0,,,,3.0,40.0,3.0,6.0,,11.0,5.0,699.0,,2.0,2.0,,,2.0,32.0,0.0,1.0,0.0,2540.568,54.0,9.0,1179.3000000000002,59.0,7.0,585.0,113.0,16.165951359084406
1058,Cambridge,2023,,724.88,,24.82,,,,,68.85,46.349999999999994,,,,,,456.07,,,,,,128.79,,80.0,,1.0,,,,,3.0,2.0,,,,,,56.0,,,,,,18.0,,10011.912,631.904,1292.366,45.453,,,,166.39,960.945,862.72,316.58000000000004,,87.725,107.064,4868.066,,148.724,385.33,,,138.64499999999998,,899.0,14.0,32.0,1.0,,,,6.0,42.0,3.0,6.0,,11.0,5.0,755.0,,2.0,2.0,,,20.0,24.82,0.0,1.0,0.0,2565.388,55.0,9.0,1179.3000000000002,33.0,9.0,618.0,122.0,16.158940397350992
1059,Cambridge,2024,,1024.56,32.16,125.4,,,,,112.69500000000001,410.315,,,,,,215.69,,,,,,128.3,,71.0,1.0,1.0,,,,,6.0,22.0,,,,,,25.0,,,,,,16.0,,11036.472,664.064,1417.766,45.453,,,,279.085,1371.26,862.72,316.58000000000004,,87.725,107.064,5083.756,,148.724,385.33,,,266.945,,970.0,15.0,33.0,1.0,,,,12.0,64.0,3.0,6.0,,11.0,5.0,780.0,,2.0,2.0,,,36.0,157.56,0.0,2.0,0.0,2722.9480000000003,57.0,9.0,1179.3000000000002,1.0,,619.0,122.0,15.64102564102564
1060,Cambridge,2025,,209.435,47.3,,,,,,,86.17500000000001,,,,60.0,,15.96,,,,,,,,9.0,2.0,,,,,,,5.0,,,,1.0,,1.0,,,,,,,,11245.907000000001,711.364,1417.766,45.453,,,,279.085,1457.435,862.72,316.58000000000004,,147.725,107.064,5099.716,,148.724,385.33,,,266.945,,979.0,17.0,33.0,1.0,,,,12.0,69.0,3.0,6.0,,12.0,5.0,781.0,,2.0,2.0,,,36.0,47.3,0.0,2.0,0.0,2770.248,59.0,9.0,1179.3000000000002,,1.0,619.0,123.0,15.749039692701665
1061,Cambridge,2026,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,11245.907000000001,711.364,1417.766,45.453,,,,279.085,1457.435,862.72,316.58000000000004,,147.725,107.064,5099.716,,148.724,385.33,,,266.945,,979.0,17.0,33.0,1.0,,,,12.0,69.0,3.0,6.0,,12.0,5.0,781.0,,2.0,2.0,,,36.0,0.0,0.0,0.0,0.0,2770.248,59.0,9.0,1179.3000000000002,,,,,
1062,Canton,2007,,9.58,,,,,,,,,,,,9.58,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,9.58,,,,,,,,,,,,9.58,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1063,Canton,2008,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,9.58,,,,,,,,,,,,9.58,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1064,Canton,2009,,36.29,,31.35,,,,,,,,,,,,4.94,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,45.870000000000005,,31.35,,,,,,,,,,9.58,,4.94,,,,,,,,3.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,31.35,0.0,1.0,0.0,31.35,1.0,0.0,0.0,,1.0,0.0,1.0,100.0
1065,Canton,2010,,309.4,,,,,,154.7,,,,,,,,,,,,,,154.70000000000002,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,355.27,,31.35,,,,154.7,,,,,,9.58,,4.94,,,,,,154.70000000000002,,5.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,0.0,0.0,0.0,0.0,31.35,1.0,0.0,0.0,,,0.0,1.0,100.0
1066,Canton,2011,,414.452,88.0,51.072,,,,260.82,,,,,,,,14.56,,,,,,,,5.0,1.0,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,769.722,88.0,82.422,,,,415.52,,,,,,9.58,,19.5,,,,,,154.70000000000002,,10.0,1.0,2.0,,,,2.0,,,,,,1.0,,3.0,,,,,,1.0,139.072,0.0,2.0,0.0,170.422,3.0,0.0,0.0,1.0,1.0,1.0,2.0,66.66666666666667
1067,Canton,2012,,6936.51999999999,,,,,,47.0,,,,,,6825.30999999999,,64.21,,,,,,,,9.0,,,,,,1.0,,,,,,1.0,,7.0,,,,,,,,7706.24199999999,88.0,82.422,,,,462.52,,,,,,6834.88999999999,,83.71,,,,,,154.70000000000002,,19.0,1.0,2.0,,,,3.0,,,,,,2.0,,10.0,,,,,,1.0,0.0,0.0,0.0,0.0,170.422,3.0,0.0,0.0,2.0,5.0,3.0,7.0,70.0
1068,Canton,2013,,1556.891,,495.0,,,,208.0,,,786.65,,,,,67.241,,,,,,,,16.0,,2.0,,,,1.0,,,2.0,,,,,11.0,,,,,,,,9263.13299999999,88.0,577.422,,,,670.52,,,786.65,,,6834.88999999999,,150.951,,,,,,154.70000000000002,,35.0,1.0,4.0,,,,4.0,,,2.0,,,2.0,,21.0,,,,,,1.0,495.0,786.65,2.0,2.0,665.422,5.0,2.0,786.65,4.0,7.0,7.0,14.0,66.66666666666667
1069,Canton,2014,,290.242,,,,,,,,,,,,,,290.242,,,,,,,,36.0,,,,,,,,,,,,,,36.0,,,,,,,,9553.37499999999,88.0,577.422,,,,670.52,,,786.65,,,6834.88999999999,,441.193,,,,,,154.70000000000002,,71.0,1.0,4.0,,,,4.0,,,2.0,,,2.0,,57.0,,,,,,1.0,0.0,0.0,0.0,0.0,665.422,5.0,2.0,786.65,18.0,18.0,25.0,32.0,56.14035087719298
1070,Canton,2015,,1260.942,,98.7,,,,669.02,,,,,,,,493.2219999999999,,,,,,,,65.0,,1.0,,,,3.0,,,,,,,,61.0,,,,,,,,10814.31699999999,88.0,676.1220000000001,,,,1339.54,,,786.65,,,6834.88999999999,,934.415,,,,,,154.70000000000002,,136.0,1.0,5.0,,,,7.0,,,2.0,,,2.0,,118.0,,,,,,1.0,98.7,0.0,1.0,0.0,764.1220000000001,6.0,2.0,786.65,25.0,36.0,50.0,68.0,57.6271186440678
1071,Canton,2016,,458.462,,,,,,,,,,,,,,458.462,,,,,,,,60.0,,,,,,,,,,,,,,60.0,,,,,,,,11272.77899999999,88.0,676.1220000000001,,,,1339.54,,,786.65,,,6834.88999999999,,1392.877,,,,,,154.70000000000002,,196.0,1.0,5.0,,,,7.0,,,2.0,,,2.0,,178.0,,,,,,1.0,0.0,0.0,0.0,0.0,764.1220000000001,6.0,2.0,786.65,22.0,38.0,72.0,106.0,59.550561797752806
1072,Canton,2017,,2633.864,,502.83000000000004,846.72,,,552.96,526.68,,,,,,,204.674,,,,,,,,32.0,,2.0,1.0,,,1.0,1.0,,,,,,,27.0,,,,,,,,13906.642999999991,88.0,1178.952,846.72,,,1892.5,526.68,,786.65,,,6834.88999999999,,1597.551,,,,,,154.70000000000002,,228.0,1.0,7.0,1.0,,,8.0,1.0,,2.0,,,2.0,,205.0,,,,,,1.0,502.83000000000004,0.0,2.0,0.0,1266.952,8.0,2.0,786.65,13.0,14.0,85.0,120.0,58.53658536585366
1073,Canton,2018,,2959.754,,788.44,,,,1348.71,,,,,,595.45,,227.154,,,,,,,,30.0,,2.0,,,,1.0,,,,,,3.0,,24.0,,,,,,,,16866.39699999999,88.0,1967.392,846.72,,,3241.21,526.68,,786.65,,,7430.33999999999,,1824.705,,,,,,154.70000000000002,,258.0,1.0,9.0,1.0,,,9.0,1.0,,2.0,,,5.0,,229.0,,,,,,1.0,788.44,0.0,2.0,0.0,2055.392,10.0,2.0,786.65,18.0,6.0,103.0,126.0,55.02183406113537
1074,Canton,2019,,2562.971,,715.56,,,,136.08,367.2,,,,,1009.861,,334.27,,,,,,,,41.0,,2.0,,,,1.0,1.0,,,,,4.0,,33.0,,,,,,,,19429.36799999999,88.0,2682.952,846.72,,,3377.29,893.8799999999999,,786.65,,,8440.20099999999,,2158.975,,,,,,154.70000000000002,,299.0,1.0,11.0,1.0,,,10.0,2.0,,2.0,,,9.0,,262.0,,,,,,1.0,715.56,0.0,2.0,0.0,2770.952,12.0,2.0,786.65,21.0,12.0,124.0,138.0,52.67175572519084
1075,Canton,2020,,2900.53,,,,,,2544.1400000000003,,,,,,173.74,,182.65,,,,,,,,22.0,,,,,,3.0,,,,,,1.0,,18.0,,,,,,,,22329.89799999999,88.0,2682.952,846.72,,,5921.43,893.8799999999999,,786.65,,,8613.94099999999,,2341.625,,,,,,154.70000000000002,,321.0,1.0,11.0,1.0,,,13.0,2.0,,2.0,,,10.0,,280.0,,,,,,1.0,0.0,0.0,0.0,0.0,2770.952,12.0,2.0,786.65,7.0,11.0,131.0,149.0,53.214285714285715
1076,Canton,2021,,2980.19,,590.13,,,,1959.03,,,,,,,,431.03,,,,,,,,46.0,,2.0,,,,4.0,,,,,,,,40.0,,,,,,,,25310.08799999999,88.0,3273.082,846.72,,,7880.46,893.8799999999999,,786.65,,,8613.94099999999,,2772.6549999999997,,,,,,154.70000000000002,,367.0,1.0,13.0,1.0,,,17.0,2.0,,2.0,,,10.0,,320.0,,,,,,1.0,590.13,0.0,2.0,0.0,3361.082,14.0,2.0,786.65,25.0,15.0,156.0,164.0,51.25
1077,Canton,2022,,792.919,,,,,,,,,,,,,,787.919,,,,,,5.0,,74.0,,,,,,,,,,,,,,73.0,,,,,,1.0,,26103.00699999999,88.0,3273.082,846.72,,,7880.46,893.8799999999999,,786.65,,,8613.94099999999,,3560.5739999999996,,,,,,159.70000000000002,,441.0,1.0,13.0,1.0,,,17.0,2.0,,2.0,,,10.0,,393.0,,,,,,2.0,0.0,0.0,0.0,0.0,3361.082,14.0,2.0,786.65,48.0,24.0,204.0,188.0,47.837150127226465
1078,Canton,2023,21.12,2298.13,,,,,,1134.96,,,,,,,,449.34000000000003,,,,,,692.7099999999999,1.0,78.0,,,,,,4.0,,,,,,,,40.0,,,,,,33.0,21.12,28401.136999999988,88.0,3273.082,846.72,,,9015.42,893.8799999999999,,786.65,,,8613.94099999999,,4009.9139999999998,,,,,,852.41,1.0,519.0,1.0,13.0,1.0,,,21.0,2.0,,2.0,,,10.0,,433.0,,,,,,35.0,0.0,0.0,0.0,0.0,3361.082,14.0,2.0,786.65,15.0,19.0,219.0,207.0,47.80600461893764
1079,Canton,2024,,567.115,,,,,,,,,,,,219.36,,109.995,,,,,,237.76,,31.0,,,,,,,,,,,,2.0,,9.0,,,,,,20.0,21.12,28968.25199999999,88.0,3273.082,846.72,,,9015.42,893.8799999999999,,786.65,,,8833.30099999999,,4119.909,,,,,,1090.17,1.0,550.0,1.0,13.0,1.0,,,21.0,2.0,,2.0,,,12.0,,442.0,,,,,,55.0,0.0,0.0,0.0,0.0,3361.082,14.0,2.0,786.65,1.0,2.0,220.0,209.0,47.28506787330317
1080,Canton,2025,,704.35,,,304.0,,,,,,,,,400.35,,,,,,,,,,3.0,,,1.0,,,,,,,,,2.0,,,,,,,,,21.12,29672.60199999999,88.0,3273.082,1150.72,,,9015.42,893.8799999999999,,786.65,,,9233.65099999999,,4119.909,,,,,,1090.17,1.0,553.0,1.0,13.0,2.0,,,21.0,2.0,,2.0,,,14.0,,442.0,,,,,,55.0,0.0,0.0,0.0,0.0,3361.082,14.0,2.0,786.65,,,220.0,209.0,47.28506787330317
1081,Canton,2026,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,21.12,29672.60199999999,88.0,3273.082,1150.72,,,9015.42,893.8799999999999,,786.65,,,9233.65099999999,,4119.909,,,,,,1090.17,1.0,553.0,1.0,13.0,2.0,,,21.0,2.0,,2.0,,,14.0,,442.0,,,,,,55.0,0.0,0.0,0.0,0.0,3361.082,14.0,2.0,786.65,,,,,
1082,Carlisle,2007,,6.84,,,,,,,,,,,,,,6.84,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,6.84,,,,,,,,,,,,,,6.84,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0
1083,Carlisle,2008,,3.69,,,,,,,,,,,,,,3.69,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,10.53,,,,,,,,,,,,,,10.53,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0
1084,Carlisle,2009,,16.68,,,,,,,,,,,,,,16.68,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,27.21,,,,,,,,,,,,,,27.21,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,20.0
1085,Carlisle,2010,,9.84,,,,,,,,,,,,,,9.84,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,37.05,,,,,,,,,,,,,,37.05,,,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,28.571428571428573
1086,Carlisle,2011,,48.505,,,,,,,,,,,,,,48.505,,,,,,,,6.0,,,,,,,,,,,,,,6.0,,,,,,,,85.555,,,,,,,,,,,,,,85.555,,,,,,,,13.0,,,,,,,,,,,,,,13.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,11.0,2.0,15.384615384615385
1087,Carlisle,2012,,59.3,,8.36,,,,,,,,,,,,50.94,,,,,,,,9.0,,1.0,,,,,,,,,,,,8.0,,,,,,,,144.85500000000002,,8.36,,,,,,,,,,,,136.495,,,,,,,,22.0,,1.0,,,,,,,,,,,,21.0,,,,,,,8.36,0.0,1.0,0.0,8.36,1.0,0.0,0.0,5.0,3.0,16.0,5.0,23.80952380952381
1088,Carlisle,2013,,83.886,,4.56,,,,,,,,10.2,,,,69.126,,,,,,,,11.0,,1.0,,,,,,,,1.0,,,,9.0,,,,,,,,228.741,,12.919999999999998,,,,,,,,10.2,,,,205.621,,,,,,,,33.0,,2.0,,,,,,,,1.0,,,,30.0,,,,,,,4.56,10.2,1.0,1.0,12.919999999999998,2.0,1.0,10.2,8.0,1.0,24.0,6.0,20.0
